0.586929214996789	-0.669736	0.1
0.583159214996789	-0.656431	0.1
0.578817214996789	-0.641132	0.1
0.573815214996789	-0.62354	0.1
0.568072214996789	-0.603308	0.1
0.561492214996789	-0.580033	0.1
0.553937214996789	-0.553264	0.1
0.545302214996789	-0.522666	0.1
0.536957214996789	-0.492978	0.1
0.528899214996789	-0.46417	0.1
0.521068214996789	-0.43623	0.1
0.513415214996789	-0.409145	0.1
0.505995214996789	-0.382871	0.1
0.498828214996789	-0.357377	0.1
0.491895214996789	-0.332642	0.1
0.485220214996789	-0.308636	0.1
0.478802214996789	-0.285334	0.1
0.472621214996789	-0.262719	0.1
0.466844214996789	-0.24142	0.1
0.461046214996789	-0.219883	0.1
0.455460214996789	-0.198982	0.1
0.449988214996789	-0.178722	0.1
0.444549214996789	-0.159106	0.1
0.439177214996789	-0.140412	0.1
0.433889214996789	-0.1225043	0.1
0.428713214996789	-0.1053427	0.1
0.423651214996789	-0.0888959	0.1
0.418726214996789	-0.0731273	0.1
0.413840214996789	-0.0580397	0.1
0.408710214996789	-0.0428222	0.1
0.403384214996789	-0.0276694	0.1
0.397793214996789	-0.0125138	0.1
0.392076214996789	0.0021631	0.1
0.386253214996789	0.0163729	0.1
0.380384214996789	0.0301473	0.1
0.374486214996789	0.043353	0.1
0.368468214996789	0.0560785	0.1
0.362390214996789	0.0683572	0.1
0.356308214996789	0.080225	0.1
0.350168214996789	0.09166	0.1
0.343779214996789	0.102559	0.1
0.336997214996789	0.112815	0.1
0.329963214996789	0.122497	0.1
0.322747214996789	0.13164	0.1
0.315397214996789	0.140275	0.1
0.307798214996789	0.148272	0.1
0.299993214996789	0.155648	0.1
0.292028214996789	0.162415	0.1
0.283946214996789	0.168592	0.1
0.275787214996789	0.174203	0.1
0.267590214996789	0.179269	0.1
0.259379214996789	0.183804	0.1
0.251186214996789	0.18783	0.1
0.243042214996789	0.191385	0.1
0.234975214996789	0.194502	0.1
0.227002214996789	0.197202	0.1
0.219142214996789	0.199511	0.1
0.211407214996789	0.201449	0.1
0.203812214996789	0.203049	0.1
0.196367214996789	0.204325	0.1
0.189077214996789	0.205279	0.1
0.181949214996789	0.205919	0.1
0.174994214996789	0.206282	0.1
0.168215214996789	0.206379	0.1
0.161619214996789	0.20622	0.1
0.155209214996789	0.20583	0.1
0.148988214996789	0.205223	0.1
0.142960214996789	0.204406	0.1
0.137127214996789	0.203387	0.1
0.131490214996789	0.202192	0.1
0.125690214996789	0.200734	0.1
0.119724214996789	0.198976	0.1
0.113600214996789	0.196892	0.1
0.107328214996789	0.194459	0.1
0.100919214996789	0.191652	0.1
0.0943932149967893	0.188434	0.1
0.0877642149967893	0.184784	0.1
0.0810532149967893	0.180673	0.1
0.0742952149967893	0.176055	0.1
0.0674864149967893	0.17095	0.1
0.0605285149967893	0.165276	0.1
0.0534669149967893	0.158963	0.1
0.0463426149967893	0.151956	0.1
0.0391363149967893	0.14426	0.1
0.0322288149967893	0.136263	0.1
0.0260266149967893	0.128545	0.1
0.0204613149967893	0.121122	0.1
0.0154369149967893	0.114027	0.1
0.0108504149967893	0.107295	0.1
0.00669811499678931	0.100891	0.1
0.00269961499678931	0.094166	0.1
-0.00116448500321069	0.087093	0.1
-0.00488748500321069	0.079673	0.1
-0.00846878500321069	0.071909	0.1
-0.0119420850032107	0.0638158	0.1
-0.0152798850032107	0.0553811	0.1
-0.0184006850032107	0.0465744	0.1
-0.0212652850032107	0.0373871	0.1
-0.0235057850032107	0.0292748	0.1
-0.0252538850032107	0.0221723	0.1
-0.0266207850032107	0.0159559	0.1
-0.0276935850032107	0.0105198	0.1
-0.0285387850032107	0.00576979999999999	0.1
-0.0291385970032107	0.0015908	0.1
-0.0291495660032107	-0.0024303	0.1
-0.0286513850032107	-0.0062277	0.1
-0.0277232850032107	-0.0097553	0.1
-0.0264408850032107	-0.0129842	0.1
-0.0248745850032107	-0.0158991	0.1
-0.0230882850032107	-0.0184955	0.1
-0.0211386850032107	-0.0207776	0.1
-0.0190751850032107	-0.0227564	0.1
-0.0169406850032107	-0.0244468	0.1
-0.0146594850032107	-0.0259332	0.1
-0.0121273850032107	-0.0272606	0.1
-0.00934388500321069	-0.0283836	0.1
-0.00631438500321069	-0.0292519	0.1
